,index,movieId,title,genres
1329,3516,1329,Dinosaur (2000),Adventure|Animation|Children
1330,3518,1330,Road Trip (2000),Comedy
1331,3519,1331,Small Time Crooks (2000),Comedy|Crime
1332,3524,1332,Mission: Impossible II (2000),Action|Adventure|Thriller
1333,3525,1333,Shanghai Noon (2000),Action|Adventure|Comedy|Western
1334,3530,1334,"Gold Rush, The (1925)",Adventure|Comedy|Romance
1335,3534,1335,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
1336,3536,1336,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
1337,3539,1337,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller
1338,3540,1338,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
1339,3547,1339,Big Momma's House (2000),Comedy
1340,3555,1340,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
1341,3567,1341,Romeo and Juliet (1968),Drama|Romance
1342,3570,1342,Blazing Saddles (1974),Comedy|Western
1343,3575,1343,Eraserhead (1977),Drama|Horror
1344,3580,1344,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western
1345,3582,1345,Blood Simple (1984),Crime|Drama|Film-Noir
1346,3584,1346,Prizzi's Honor (1985),Comedy|Drama|Romance
1347,3585,1347,Flatliners (1990),Horror|Sci-Fi|Thriller
1348,3587,1348,Porky's (1982),Comedy
1349,3596,1349,Predator 2 (1990),Action|Sci-Fi|Thriller
1350,3597,1350,"Running Man, The (1987)",Action|Sci-Fi
1351,3598,1351,Starman (1984),Adventure|Drama|Romance|Sci-Fi
1352,3600,1352,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
1353,3601,1353,Mad Max (1979),Action|Adventure|Sci-Fi
1354,3602,1354,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
1355,3603,1355,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi
1356,3604,1356,Bird on a Wire (1990),Action|Comedy|Romance
1357,3605,1357,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
1358,3616,1358,Gone in 60 Seconds (2000),Action|Crime
1359,3629,1359,"Conversation, The (1974)",Drama|Mystery
1360,3634,1360,Serpico (1973),Crime|Drama
1361,3639,1361,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
1362,3640,1362,Badlands (1973),Crime|Drama|Thriller
1363,3643,1363,Shaft (2000),Action|Crime|Thriller
1364,3644,1364,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
1365,3650,1365,Chicken Run (2000),Animation|Children|Comedy
1366,3651,1366,"Me, Myself & Irene (2000)",Adventure|Comedy
1367,3652,1367,"Patriot, The (2000)",Action|Drama|War
1368,3654,1368,"Perfect Storm, The (2000)",Drama|Thriller
1369,3662,1369,F/X (1986),Action|Crime|Thriller
1370,3684,1370,Scary Movie (2000),Comedy|Horror
1371,3687,1371,Blow-Up (Blowup) (1966),Drama|Mystery
1372,3690,1372,Footloose (1984),Drama
1373,3692,1373,X-Men (2000),Action|Adventure|Sci-Fi
1374,3697,1374,What Lies Beneath (2000),Drama|Horror|Mystery
1375,3708,1375,What About Bob? (1991),Comedy
1376,3711,1376,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
1377,3719,1377,Nutty Professor II: The Klumps (2000),Comedy
1378,3723,1378,Coyote Ugly (2000),Comedy|Drama|Romance
1379,3724,1379,Hollow Man (2000),Horror|Sci-Fi|Thriller
1380,3725,1380,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
1381,3734,1381,Kelly's Heroes (1970),Action|Comedy|War
1382,3741,1382,Steel Magnolias (1989),Drama
1383,3758,1383,"Replacements, The (2000)",Comedy
1384,3760,1384,"Cell, The (2000)",Drama|Horror|Thriller
1385,3765,1385,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
1386,3766,1386,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
1387,3779,1387,Bring It On (2000),Comedy
1388,3790,1388,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
1389,3794,1389,Almost Famous (2000),Drama
1390,3807,1390,Dancer in the Dark (2000),Drama|Musical
1391,3808,1391,Best in Show (2000),Comedy
1392,3813,1392,Remember the Titans (2000),Drama
1393,3814,1393,Hellraiser (1987),Horror
1394,3844,1394,Meet the Parents (2000),Comedy
1395,3845,1395,Requiem for a Dream (2000),Drama
1396,3848,1396,"Contender, The (2000)",Drama|Thriller
1397,3855,1397,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
1398,3863,1398,Billy Elliot (2000),Drama
1399,3864,1399,Bedazzled (2000),Comedy
1400,3865,1400,Pay It Forward (2000),Drama
1401,3868,1401,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy
1402,3873,1402,Charlie's Angels (2000),Action|Comedy
1403,3874,1403,"Legend of Bagger Vance, The (2000)",Drama|Romance
1404,3875,1404,Little Nicky (2000),Comedy
1405,3876,1405,Men of Honor (2000),Drama
1406,3877,1406,Red Planet (2000),Action|Sci-Fi|Thriller
1407,3879,1407,You Can Count on Me (2000),Drama|Romance
1408,3880,1408,Diamonds Are Forever (1971),Action|Adventure|Thriller
1409,3882,1409,"6th Day, The (2000)",Action|Sci-Fi|Thriller
1410,3884,1410,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
1411,3889,1411,Quills (2000),Drama|Romance
1412,3890,1412,Unbreakable (2000),Drama|Sci-Fi
1413,3892,1413,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
1414,3893,1414,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy
1415,3894,1415,Proof of Life (2000),Drama
1416,3895,1416,Vertical Limit (2000),Action|Adventure
1417,3898,1417,"Planes, Trains & Automobiles (1987)",Comedy
1418,3901,1418,"Living Daylights, The (1987)",Action|Adventure|Thriller
1419,3902,1419,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
1420,3903,1420,Wall Street (1987),Drama
1421,3904,1421,Born on the Fourth of July (1989),Drama|War
1422,3907,1422,Snatch (2000),Comedy|Crime|Thriller
1423,3910,1423,Chocolat (2000),Drama|Romance
1424,3911,1424,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
1425,3912,1425,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
1426,3913,1426,Pollock (2000),Drama
1427,3914,1427,What Women Want (2000),Comedy|Romance
1428,3915,1428,Finding Forrester (2000),Drama
1429,3916,1429,"Gift, The (2000)",Thriller
1430,3918,1430,Cast Away (2000),Drama
1431,3919,1431,"Family Man, The (2000)",Comedy|Drama|Romance
1432,3921,1432,Miss Congeniality (2000),Comedy|Crime
1433,3923,1433,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
1434,3925,1434,State and Main (2000),Comedy|Drama
1435,3929,1435,Thirteen Days (2000),Drama|Thriller|War
1436,3930,1436,Traffic (2000),Crime|Drama|Thriller
1437,3932,1437,Shadow of the Vampire (2000),Drama|Horror
1438,3935,1438,Annie (1982),Children|Musical
1439,3937,1439,"Officer and a Gentleman, An (1982)",Drama|Romance
1440,3950,1440,Save the Last Dance (2001),Drama|Romance
1441,3965,1441,"Wedding Planner, The (2001)",Comedy|Romance
1442,3980,1442,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
1443,3981,1443,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
1444,3998,1444,Eddie Murphy Raw (1987),Comedy|Documentary
1445,3999,1445,Empire of the Sun (1987),Action|Adventure|Drama|War
1446,4001,1446,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
1447,4017,1447,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
1448,4024,1448,"Lost Boys, The (1987)",Comedy|Horror|Thriller
1449,4040,1449,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
1450,4044,1450,Hannibal (2001),Horror|Thriller
1451,4045,1451,Saving Silverman (Evil Woman) (2001),Comedy|Romance
1452,4057,1452,"Mexican, The (2001)",Action|Comedy
1453,4106,1453,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
1454,4110,1454,Revenge of the Nerds (1984),Comedy
1455,4119,1455,Enemy at the Gates (2001),Drama|War
1456,4122,1456,Memento (2000),Mystery|Thriller
1457,4128,1457,Spy Kids (2001),Action|Adventure|Children|Comedy
1458,4131,1458,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
1459,4134,1459,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
1460,4135,1460,Blow (2001),Crime|Drama
1461,4142,1461,Bridget Jones's Diary (2001),Comedy|Drama|Romance
1462,4143,1462,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
1463,4158,1463,Scarface (1983),Action|Crime|Drama
1464,4165,1464,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
1465,4175,1465,"World According to Garp, The (1982)",Comedy|Drama|Romance
1466,4186,1466,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
1467,4194,1467,"Knight's Tale, A (2001)",Action|Comedy|Romance
1468,4201,1468,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
1469,4203,1469,Moulin Rouge (2001),Drama|Musical|Romance
1470,4205,1470,Pearl Harbor (2001),Action|Drama|Romance|War
1471,4216,1471,City Slickers (1991),Comedy|Western
1472,4221,1472,Mississippi Burning (1988),Crime|Drama|Thriller
1473,4222,1473,"Magnificent Seven, The (1960)",Adventure|Western
1474,4228,1474,Throw Momma from the Train (1987),Comedy|Crime
1475,4235,1475,"Animal, The (2001)",Comedy
1476,4238,1476,Evolution (2001),Comedy|Sci-Fi
1477,4239,1477,Swordfish (2001),Action|Crime|Drama
1478,4246,1478,Point Break (1991),Action|Crime|Thriller
1479,4256,1479,Tootsie (1982),Comedy|Romance
1480,4261,1480,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
1481,4262,1481,Lara Croft: Tomb Raider (2001),Action|Adventure
1482,4263,1482,Dr. Dolittle 2 (2001),Comedy
1483,4264,1483,"Fast and the Furious, The (2001)",Action|Crime|Thriller
1484,4265,1484,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
1485,4273,1485,Sexy Beast (2000),Crime|Drama
1486,4281,1486,Cats & Dogs (2001),Children|Comedy
1487,4283,1487,Scary Movie 2 (2001),Comedy
1488,4341,1488,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
1489,4342,1489,Legally Blonde (2001),Comedy|Romance
1490,4343,1490,"Score, The (2001)",Action|Drama
1491,4362,1491,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
1492,4382,1492,Cocktail (1988),Drama|Romance
1493,4384,1493,Coming to America (1988),Comedy|Romance
1494,4394,1494,Dirty Rotten Scoundrels (1988),Comedy
1495,4414,1495,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
1496,4440,1496,Short Circuit (1986),Comedy|Sci-Fi
1497,4448,1497,They Live (1988),Action|Sci-Fi|Thriller
1498,4453,1498,Twins (1988),Comedy
1499,4466,1499,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi
1500,4516,1500,Look Who's Talking (1989),Comedy|Romance
1501,4518,1501,Major League (1989),Comedy
1502,4533,1502,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
1503,4534,1503,America's Sweethearts (2001),Comedy|Romance
1504,4536,1504,Ghost World (2001),Comedy|Drama
1505,4537,1505,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
1506,4538,1506,Planet of the Apes (2001),Action|Adventure|Drama|Sci-Fi
1507,4568,1507,Tango & Cash (1989),Action|Comedy|Crime|Thriller
1508,4572,1508,Turner & Hooch (1989),Comedy|Crime
1509,4574,1509,Uncle Buck (1989),Comedy
1510,4576,1510,"War of the Roses, The (1989)",Comedy|Drama
1511,4595,1511,"Princess Diaries, The (2001)",Children|Comedy|Romance
1512,4596,1512,Rush Hour 2 (2001),Action|Comedy
1513,4613,1513,American Pie 2 (2001),Comedy
1514,4615,1514,"Others, The (2001)",Drama|Horror|Mystery|Thriller
1515,4623,1515,Rat Race (2001),Comedy
1516,4628,1516,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
1517,4638,1517,Jeepers Creepers (2001),Horror
1518,4670,1518,Training Day (2001),Crime|Drama|Thriller
1519,4710,1519,Zoolander (2001),Comedy
1520,4717,1520,Serendipity (2001),Comedy|Romance
1521,4738,1521,Bandits (2001),Comedy|Crime|Romance
1522,4742,1522,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
1523,4749,1523,Dirty Harry (1971),Action|Crime|Thriller
1524,4751,1524,Fiddler on the Roof (1971),Drama|Musical
1525,4759,1525,From Hell (2001),Crime|Horror|Mystery|Thriller
1526,4767,1526,Waking Life (2001),Animation|Drama|Fantasy
1527,4768,1527,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
1528,4770,1528,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
1529,4772,1529,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
1530,4774,1530,Life as a House (2001),Drama
1531,4775,1531,"Man Who Wasn't There, The (2001)",Crime|Drama
1532,4780,1532,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
1533,4781,1533,"One, The (2001)",Action|Sci-Fi|Thriller
1534,4784,1534,Shallow Hal (2001),Comedy|Fantasy|Romance
1535,4790,1535,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
1536,4795,1536,Spy Game (2001),Action|Crime|Drama|Thriller
1537,4797,1537,In the Bedroom (2001),Drama
1538,4808,1538,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
1539,4852,1539,Behind Enemy Lines (2001),Action|Drama|War
1540,4857,1540,Ocean's Eleven (2001),Crime|Thriller
1541,4867,1541,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
1542,4868,1542,Not Another Teen Movie (2001),Comedy
1543,4869,1543,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
1544,4873,1544,"Royal Tenenbaums, The (2001)",Comedy|Drama
1545,4874,1545,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi
1546,4886,1546,Kate & Leopold (2001),Comedy|Romance
1547,4887,1547,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
1548,4889,1548,"Beautiful Mind, A (2001)",Drama|Romance
1549,4902,1549,Witness for the Prosecution (1957),Drama|Mystery|Thriller
1550,4903,1550,Ali (2001),Drama
1551,4904,1551,Black Hawk Down (2001),Action|Drama|War
1552,4907,1552,Gosford Park (2001),Comedy|Drama|Mystery
1553,4908,1553,I Am Sam (2001),Drama
1554,4909,1554,Monster's Ball (2001),Drama|Romance
1555,4919,1555,Orange County (2002),Comedy
1556,4920,1556,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
1557,4943,1557,48 Hrs. (1982),Action|Comedy|Crime|Drama
1558,4954,1558,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
1559,4958,1559,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller
1560,4959,1560,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
1561,4960,1561,"Walk to Remember, A (2002)",Drama|Romance
1562,4997,1562,"Sandlot, The (1993)",Children|Comedy|Drama
1563,5002,1563,John Q (2002),Crime|Drama|Thriller
1564,5004,1564,Super Troopers (2001),Comedy|Crime|Mystery
1565,5029,1565,Monsoon Wedding (2001),Comedy|Romance
1566,5041,1566,Wild Strawberries (Smultronstället) (1957),Drama
1567,5045,1567,40 Days and 40 Nights (2002),Comedy|Romance
1568,5046,1568,We Were Soldiers (2002),Action|Drama|War
1569,5065,1569,"Time Machine, The (2002)",Action|Adventure|Sci-Fi
1570,5110,1570,Ice Age (2002),Adventure|Animation|Children|Comedy
1571,5111,1571,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
1572,5117,1572,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
1573,5146,1573,Blade II (2002),Action|Horror|Thriller
1574,5157,1574,Death to Smoochy (2002),Comedy|Crime|Drama
1575,5158,1575,Panic Room (2002),Thriller
1576,5159,1576,"Rookie, The (2002)",Drama
1577,5175,1577,National Lampoon's Van Wilder (2002),Comedy
1578,5183,1578,Rashomon (Rashômon) (1950),Crime|Drama|Mystery
1579,5185,1579,Changing Lanes (2002),Drama|Thriller
1580,5186,1580,Frailty (2001),Crime|Drama|Thriller
1581,5191,1581,My Big Fat Greek Wedding (2002),Comedy|Romance
1582,5200,1582,Three Men and a Baby (1987),Comedy
1583,5205,1583,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
1584,5241,1584,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller
1585,5256,1585,Unfaithful (2002),Drama|Thriller
1586,5269,1586,About a Boy (2002),Comedy|Drama|Romance
1587,5270,1587,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX
1588,5280,1588,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller
1589,5292,1589,"Sum of All Fears, The (2002)",Drama|Thriller
1590,5310,1590,"Bourne Identity, The (2002)",Action|Mystery|Thriller
1591,5311,1591,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery
1592,5336,1592,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi
1593,5337,1593,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller
1594,5338,1594,Rabbit-Proof Fence (2002),Adventure|Drama
1595,5341,1595,Mr. Deeds (2002),Comedy|Romance
1596,5344,1596,Look Who's Talking Now (1993),Children|Comedy|Romance
1597,5351,1597,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi
1598,5355,1598,Reign of Fire (2002),Action|Adventure|Fantasy
1599,5356,1599,Road to Perdition (2002),Crime|Drama
1600,5373,1600,Austin Powers in Goldmember (2002),Comedy
1601,5392,1601,Top Secret! (1984),Comedy
1602,5394,1602,Signs (2002),Horror|Sci-Fi|Thriller
1603,5397,1603,"Good Girl, The (2002)",Comedy|Drama
1604,5399,1604,xXx (2002),Action|Crime|Thriller
1605,5420,1605,One Hour Photo (2002),Drama|Thriller
1606,5433,1606,Hot Shots! (1991),Action|Comedy|Romance|War
1607,5466,1607,"Transporter, The (2002)",Action|Crime
1608,5469,1608,Igby Goes Down (2002),Comedy|Drama
1609,5498,1609,"Das Experiment (Experiment, The) (2001)",Drama|Thriller
1610,5507,1610,Secretary (2002),Comedy|Drama|Romance
1611,5508,1611,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy
1612,5510,1612,Sweet Home Alabama (2002),Comedy|Romance
1613,5511,1613,"Tuxedo, The (2002)",Action|Comedy
1614,5520,1614,Red Dragon (2002),Crime|Mystery|Thriller
1615,5558,1615,Bowling for Columbine (2002),Documentary
1616,5562,1616,Punch-Drunk Love (2002),Comedy|Drama|Romance
1617,5568,1617,"Ring, The (2002)",Horror|Mystery|Thriller
1618,5579,1618,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War
1619,5582,1619,Saturday Night Fever (1977),Comedy|Drama|Romance
1620,5670,1620,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller
1621,5673,1621,Jackass: The Movie (2002),Action|Comedy|Documentary
1622,5679,1622,Frida (2002),Drama|Romance
1623,5698,1623,8 Mile (2002),Drama
1624,5700,1624,Far from Heaven (2002),Drama|Romance
1625,5704,1625,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy
1626,5760,1626,Die Another Day (2002),Action|Adventure|Thriller
1627,5766,1627,Talk to Her (Hable con Ella) (2002),Drama|Romance
1628,5769,1628,Solaris (2002),Drama|Romance|Sci-Fi
1629,5770,1629,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX
1630,5788,1630,Analyze That (2002),Comedy|Crime
1631,5790,1631,Adaptation (2002),Comedy|Drama|Romance
1632,5791,1632,Equilibrium (2002),Action|Sci-Fi|Thriller
1633,5831,1633,Maid in Manhattan (2002),Comedy|Romance
1634,5832,1634,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller
1635,5833,1635,About Schmidt (2002),Comedy|Drama
1636,5840,1636,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy
1637,5842,1637,25th Hour (2002),Crime|Drama
1638,5844,1638,Gangs of New York (2002),Crime|Drama
1639,5845,1639,Two Weeks Notice (2002),Comedy|Romance
1640,5858,1640,My Girl (1991),Comedy|Drama|Romance
1641,5859,1641,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy
1642,5877,1642,Catch Me If You Can (2002),Crime|Drama
1643,5879,1643,Chicago (2002),Comedy|Crime|Drama|Musical
1644,5880,1644,"Hours, The (2002)",Drama|Romance
1645,5883,1645,"Pianist, The (2002)",Drama|War
1646,5889,1646,"King of Comedy, The (1983)",Comedy|Drama
1647,5891,1647,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller
1648,5904,1648,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
1649,5946,1649,Final Destination 2 (2003),Horror|Thriller
1650,5947,1650,"Recruit, The (2003)",Action|Thriller
1651,5992,1651,Monty Python Live at the Hollywood Bowl (1982),Comedy
1652,6043,1652,How to Lose a Guy in 10 Days (2003),Comedy|Romance
1653,6044,1653,Shanghai Knights (2003),Action|Adventure|Comedy
1654,6045,1654,Daredevil (2003),Action|Crime
1655,6075,1655,"Life of David Gale, The (2003)",Crime|Drama|Thriller
1656,6076,1656,Old School (2003),Comedy
1657,6106,1657,Bend It Like Beckham (2002),Comedy|Drama|Romance
1658,6130,1658,Ringu (Ring) (1998),Horror|Mystery|Thriller
1659,6138,1659,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller
1660,6152,1660,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller
1661,6169,1661,Phone Booth (2002),Drama|Thriller
1662,6171,1662,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller
1663,6175,1663,Anger Management (2003),Comedy
1664,6184,1664,"Mighty Wind, A (2003)",Comedy|Musical
1665,6185,1665,Holes (2003),Adventure|Children|Comedy|Mystery
1666,6211,1666,Identity (2003),Crime|Horror|Mystery|Thriller
1667,6219,1667,Spellbound (2002),Documentary
1668,6221,1668,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller
1669,6238,1669,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
1670,6247,1670,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
1671,6254,1671,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance
1672,6258,1672,Finding Nemo (2003),Adventure|Animation|Children|Comedy
1673,6259,1673,"Italian Job, The (2003)",Action|Crime
1674,6264,1674,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller
1675,6266,1675,Whale Rider (2002),Drama
1676,6318,1676,Barton Fink (1991),Drama|Thriller
1677,6379,1677,28 Days Later (2002),Action|Horror|Sci-Fi
1678,6380,1678,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
1679,6411,1679,Hulk (2003),Action|Adventure|Sci-Fi
1680,6412,1680,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
1681,6414,1681,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
1682,6416,1682,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
1683,6418,1683,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
1684,6425,1684,Bad Boys II (2003),Action|Comedy|Crime|Thriller
1685,6427,1685,Johnny English (2003),Action|Comedy|Thriller
1686,6429,1686,Dirty Pretty Things (2002),Crime|Drama|Thriller
1687,6441,1687,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
1688,6442,1688,Seabiscuit (2003),Drama
1689,6463,1689,American Wedding (American Pie 3) (2003),Comedy
1690,6470,1690,Freaky Friday (2003),Children|Comedy|Fantasy
1691,6472,1691,S.W.A.T. (2003),Action|Thriller
1692,6495,1692,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
1693,6497,1693,American Splendor (2003),Comedy|Drama
1694,6536,1694,Tremors (1990),Comedy|Horror|Sci-Fi
1695,6539,1695,"Pink Panther, The (1963)",Comedy|Crime
1696,6541,1696,Commando (1985),Action|Adventure
1697,6585,1697,Matchstick Men (2003),Comedy|Crime|Drama
1698,6586,1698,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
1699,6588,1699,Lost in Translation (2003),Comedy|Drama|Romance
1700,6630,1700,Secondhand Lions (2003),Children|Comedy|Drama
1701,6631,1701,Underworld (2003),Action|Fantasy|Horror
1702,6632,1702,Bubba Ho-tep (2002),Comedy|Horror
1703,6641,1703,"Rundown, The (2003)",Action|Adventure|Comedy
1704,6650,1704,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
1705,6651,1705,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
1706,6664,1706,All the President's Men (1976),Drama|Thriller
1707,6673,1707,Boyz N the Hood (1991),Crime|Drama
1708,6684,1708,Monty Python's The Meaning of Life (1983),Comedy
1709,6740,1709,School of Rock (2003),Comedy|Musical
1710,6744,1710,"Station Agent, The (2003)",Comedy|Drama
1711,6747,1711,Mystic River (2003),Crime|Drama|Mystery
1712,6750,1712,Intolerable Cruelty (2003),Comedy|Romance
1713,6751,1713,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
1714,6756,1714,Runaway Jury (2003),Drama|Thriller
1715,6765,1715,Scary Movie 3 (2003),Comedy|Horror
1716,6767,1716,Elephant (2003),Drama
1717,6770,1717,"Italian Job, The (1969)",Action|Comedy|Crime
1718,6809,1718,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
1719,6811,1719,Elf (2003),Children|Comedy|Fantasy
1720,6817,1720,Love Actually (2003),Comedy|Drama|Romance
1721,6819,1721,Father of the Bride (1991),Comedy
1722,6822,1722,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
1723,6827,1723,Gothika (2003),Horror|Thriller
1724,6828,1724,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
1725,6832,1725,Bad Santa (2003),Comedy|Crime
1726,6854,1726,WarGames (1983),Drama|Sci-Fi|Thriller
1727,6868,1727,Hannah and Her Sisters (1986),Comedy|Drama|Romance
1728,6879,1728,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
1729,6897,1729,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
1730,6965,1730,Hero (Ying xiong) (2002),Action|Adventure|Drama
1731,6974,1731,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
1732,7014,1732,In America (2002),Drama|Romance
1733,7018,1733,"Last Samurai, The (2003)",Action|Adventure|Drama|War
1734,7022,1734,Big Fish (2003),Drama|Fantasy|Romance
1735,7024,1735,Something's Gotta Give (2003),Comedy|Drama|Romance
1736,7026,1736,Girl with a Pearl Earring (2003),Drama|Romance
