,title,genres,movieId
2979,Ocean's Thirteen (2007),Crime|Thriller,2979
2980,Surf's Up (2007),Animation|Children|Comedy,2980
2981,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2981
2982,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,2982
2983,Rescue Dawn (2006),Action|Adventure|Drama|War,2983
2984,Sicko (2007),Documentary|Drama,2984
2985,1408 (2007),Drama|Horror|Thriller,2985
2986,Death at a Funeral (2007),Comedy,2986
2987,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,2987
2988,Evan Almighty (2007),Comedy|Fantasy,2988
2989,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,2989
2990,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,2990
2991,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2991
2992,Across the Universe (2007),Drama|Fantasy|Musical|Romance,2992
2993,Hot Rod (2007),Comedy,2993
2994,Stardust (2007),Adventure|Comedy|Fantasy|Romance,2994
2995,"Simpsons Movie, The (2007)",Animation|Comedy,2995
2996,Charlie Bartlett (2007),Comedy|Drama,2996
2997,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,2997
2998,Superbad (2007),Comedy,2998
2999,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,2999
3000,"Kingdom, The (2007)",Action|Drama|Thriller,3000
3001,"King of Kong, The (2007)",Documentary,3001
3002,Planet Terror (2007),Action|Horror|Sci-Fi,3002
3003,3:10 to Yuma (2007),Action|Crime|Drama|Western,3003
3004,Shoot 'Em Up (2007),Action|Comedy|Crime,3004
3005,Atonement (2007),Drama|Romance|War,3005
3006,Eastern Promises (2007),Crime|Drama|Thriller,3006
3007,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,3007
3008,Into the Wild (2007),Action|Adventure|Drama,3008
3009,Dan in Real Life (2007),Comedy|Drama|Romance,3009
3010,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,3010
3011,Michael Clayton (2007),Drama|Thriller,3011
3012,Lars and the Real Girl (2007),Comedy|Drama,3012
3013,30 Days of Night (2007),Horror|Thriller,3013
3014,Gone Baby Gone (2007),Crime|Drama|Mystery,3014
3015,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,3015
3016,Persepolis (2007),Animation|Drama,3016
3017,Control (2007),Drama,3017
3018,Saw IV (2007),Crime|Horror|Thriller,3018
3019,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,3019
3020,American Gangster (2007),Crime|Drama|Thriller,3020
3021,Bee Movie (2007),Animation|Comedy,3021
3022,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,3022
3023,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,3023
3024,No Country for Old Men (2007),Crime|Drama,3024
3025,Be Kind Rewind (2008),Comedy,3025
3026,August Rush (2007),Drama|Musical,3026
3027,"Man from Earth, The (2007)",Drama|Sci-Fi,3027
3028,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,3028
3029,"Mist, The (2007)",Horror|Sci-Fi,3029
3030,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,3030
3031,Hitman (2007),Action|Crime|Thriller,3031
3032,"Golden Compass, The (2007)",Adventure|Children|Fantasy,3032
3033,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,3033
3034,Alvin and the Chipmunks (2007),Children|Comedy,3034
3035,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,3035
3036,Juno (2007),Comedy|Drama|Romance,3036
3037,"Bucket List, The (2007)",Comedy|Drama,3037
3038,"Kite Runner, The (2007)",Drama,3038
3039,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,3039
3040,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,3040
3041,National Treasure: Book of Secrets (2007),Action|Adventure,3041
3042,There Will Be Blood (2007),Drama|Western,3042
3043,Charlie Wilson's War (2007),Comedy|Drama|War,3043
3044,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,3044
3045,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,3045
3046,P.S. I Love You (2007),Comedy|Drama|Romance,3046
3047,27 Dresses (2008),Comedy|Romance,3047
3048,[REC] (2007),Drama|Horror|Thriller,3048
3049,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,3049
3050,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,3050
3051,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,3051
3052,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,3052
3053,In Bruges (2008),Comedy|Crime|Drama|Thriller,3053
3054,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,3054
3055,"Definitely, Maybe (2008)",Comedy|Drama|Romance,3055
3056,Vantage Point (2008),Action|Drama|Thriller,3056
3057,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,3057
3058,"Other Boleyn Girl, The (2008)",Drama|Romance,3058
3059,Semi-Pro (2008),Comedy,3059
3060,Run Fatboy Run (2007),Comedy|Romance,3060
3061,"10,000 BC (2008)",Adventure|Romance|Thriller,3061
3062,"Bank Job, The (2008)",Action|Crime|Thriller,3062
3063,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,3063
3064,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War,3064
3065,Penelope (2006),Comedy|Fantasy|Romance,3065
3066,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,3066
3067,21 (2008),Crime|Drama|Romance|Thriller,3067
3068,Forgetting Sarah Marshall (2008),Comedy|Romance,3068
3069,"Visitor, The (2007)",Drama|Romance,3069
3070,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,3070
3071,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,3071
3072,Religulous (2008),Comedy|Documentary,3072
3073,Baby Mama (2008),Comedy,3073
3074,Iron Man (2008),Action|Adventure|Sci-Fi,3074
3075,Taken (2008),Action|Crime|Drama|Thriller,3075
3076,"Fall, The (2006)",Adventure|Drama|Fantasy,3076
3077,What Happens in Vegas... (2008),Comedy|Romance,3077
3078,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,3078
3079,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,3079
3080,Sex and the City (2008),Comedy|Romance,3080
3081,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,3081
3082,You Don't Mess with the Zohan (2008),Comedy,3082
3083,"Happening, The (2008)",Drama|Sci-Fi|Thriller,3083
3084,"Incredible Hulk, The (2008)",Action|Sci-Fi,3084
3085,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,3085
3086,Wanted (2008),Action|Thriller,3086
3087,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,3087
3088,Get Smart (2008),Action|Comedy,3088
3089,Mamma Mia! (2008),Comedy|Musical|Romance,3089
3090,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,3090
3091,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,3091
3092,Step Brothers (2008),Comedy,3092
3093,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,3093
3094,Man on Wire (2008),Documentary,3094
3095,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,3095
3096,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,3096
3097,Pineapple Express (2008),Action|Comedy|Crime,3097
3098,Tropic Thunder (2008),Action|Adventure|Comedy|War,3098
3099,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,3099
3100,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,3100
3101,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,3101
3102,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,3102
3103,Burn After Reading (2008),Comedy|Crime|Drama,3103
3104,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,3104
3105,Ghost Town (2008),Comedy|Fantasy|Romance,3105
3106,Eagle Eye (2008),Action|Crime|Thriller|IMAX,3106
3107,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,3107
3108,Body of Lies (2008),Action|Drama|Thriller,3108
3109,City of Ember (2008),Adventure|Children|Sci-Fi,3109
3110,Max Payne (2008),Action|Crime|Drama|Thriller,3110
3111,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,3111
3112,"Synecdoche, New York (2008)",Comedy|Drama,3112
3113,"Wave, The (Welle, Die) (2008)",Drama,3113
3114,RocknRolla (2008),Action|Crime,3114
3115,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,3115
3116,Changeling (2008),Crime|Drama|Mystery,3116
3117,"Road, The (2009)",Adventure|Drama|Thriller,3117
3118,Slumdog Millionaire (2008),Crime|Drama|Romance,3118
3119,Quantum of Solace (2008),Action|Adventure|Thriller,3119
3120,Role Models (2008),Comedy,3120
3121,Saw V (2008),Crime|Horror|Thriller,3121
3122,Australia (2008),Adventure|Drama|War|Western,3122
3123,Bolt (2008),Action|Adventure|Animation|Children|Comedy,3123
3124,Milk (2008),Drama,3124
3125,Twilight (2008),Drama|Fantasy|Romance|Thriller,3125
3126,Transporter 3 (2008),Action|Adventure|Crime|Thriller,3126
3127,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,3127
3128,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,3128
3129,Doubt (2008),Drama|Mystery,3129
3130,Gran Torino (2008),Crime|Drama,3130
3131,Frost/Nixon (2008),Drama,3131
3132,"Reader, The (2008)",Drama|Romance,3132
3133,Seven Pounds (2008),Drama,3133
3134,"Wrestler, The (2008)",Drama,3134
3135,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,3135
3136,Yes Man (2008),Comedy,3136
3137,Valkyrie (2008),Drama|Thriller|War,3137
3138,Bedtime Stories (2008),Adventure|Children|Comedy,3138
3139,Revolutionary Road (2008),Drama|Romance,3139
3140,Defiance (2008),Drama|Thriller|War,3140
3141,Marley & Me (2008),Comedy|Drama,3141
3142,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,3142
3143,Ip Man (2008),Action|Drama|War,3143
3144,Bride Wars (2009),Comedy|Romance,3144
3145,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,3145
3146,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,3146
3147,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,3147
3148,Coraline (2009),Animation|Fantasy|Thriller,3148
3149,Push (2009),Sci-Fi|Thriller,3149
3150,He's Just Not That Into You (2009),Comedy|Drama|Romance,3150
3151,Departures (Okuribito) (2008),Drama,3151
3152,Funny People (2009),Comedy|Drama,3152
3153,Away We Go (2009),Comedy|Drama|Romance,3153
3154,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,3154
3155,"I Love You, Man (2009)",Comedy,3155
3156,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,3156
3157,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,3157
3158,Sunshine Cleaning (2008),Comedy|Drama,3158
3159,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,3159
3160,Adventureland (2009),Comedy|Drama,3160
3161,Confessions of a Shopaholic (2009),Comedy|Romance,3161
3162,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,3162
3163,In the Loop (2009),Comedy,3163
3164,Pirate Radio (2009),Comedy|Drama,3164
3165,17 Again (2009),Comedy|Drama,3165
3166,Inglourious Basterds (2009),Action|Drama|War,3166
3167,State of Play (2009),Crime|Drama|Thriller,3167
3168,Crank: High Voltage (2009),Action|Comedy|Crime,3168
3169,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,3169
3170,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,3170
3171,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,3171
3172,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,3172
3173,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,3173
3174,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,3174
3175,Drag Me to Hell (2009),Comedy|Horror,3175
3176,Up (2009),Adventure|Animation|Children|Drama,3176
3177,"Hangover, The (2009)",Comedy|Crime,3177
3178,Antichrist (2009),Drama|Fantasy,3178
3179,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,3179
3180,"Proposal, The (2009)",Comedy|Romance,3180
3181,Year One (2009),Adventure|Comedy,3181
3182,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,3182
3183,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,3183
3184,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,3184
3185,Whatever Works (2009),Comedy|Romance,3185
3186,Public Enemies (2009),Crime|Drama|Thriller,3186
3187,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,3187
3188,(500) Days of Summer (2009),Comedy|Drama|Romance,3188
3189,Brüno (Bruno) (2009),Comedy,3189
3190,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,3190
3191,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,3191
3192,Orphan (2009),Drama|Horror|Mystery|Thriller,3192
3193,"Ugly Truth, The (2009)",Comedy|Drama|Romance,3193
3194,District 9 (2009),Mystery|Sci-Fi|Thriller,3194
3195,Julie & Julia (2009),Comedy|Drama|Romance,3195
3196,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,3196
3197,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,3197
3198,Bronson (2009),Action|Comedy|Drama|Thriller,3198
3199,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,3199
3200,9 (2009),Adventure|Animation|Sci-Fi,3200
3201,Pandorum (2009),Horror|Sci-Fi|Thriller,3201
3202,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,3202
3203,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,3203
3204,Gamer (2009),Action|Sci-Fi|Thriller,3204
3205,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,3205
3206,"Food, Inc. (2008)",Documentary,3206
3207,Paranormal Activity (2009),Horror|Thriller,3207
3208,"Serious Man, A (2009)",Comedy|Drama,3208
3209,Whip It (2009),Comedy|Drama,3209
3210,"Invention of Lying, The (2009)",Comedy,3210
3211,Surrogates (2009),Action|Sci-Fi|Thriller,3211
3212,Zombieland (2009),Action|Comedy|Horror,3212
3213,"Education, An (2009)",Drama|Romance,3213
3214,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,3214
3215,Law Abiding Citizen (2009),Drama|Thriller,3215
3216,Up in the Air (2009),Drama|Romance,3216
3217,Saw VI (2009),Crime|Horror|Mystery|Thriller,3217
3218,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,3218
3219,2012 (2009),Action|Drama|Sci-Fi|Thriller,3219
3220,Precious (2009),Drama,3220
3221,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,3221
3222,"Blind Side, The  (2009)",Drama,3222
3223,"Single Man, A (2009)",Drama,3223
3224,"Lovely Bones, The (2009)",Crime|Drama|Fantasy|Horror|Thriller,3224
3225,Invictus (2009),Drama,3225
3226,"Princess and the Frog, The (2009)",Animation|Children|Fantasy|Musical|Romance,3226
3227,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,3227
3228,It's Complicated (2009),Comedy|Romance,3228
3229,Sherlock Holmes (2009),Action|Crime|Mystery|Thriller,3229
3230,Crazy Heart (2009),Drama|Romance,3230
3231,Youth in Revolt (2009),Comedy|Drama|Romance,3231
3232,Daybreakers (2010),Action|Drama|Horror|Thriller,3232
3233,Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama,3233
3234,"Book of Eli, The (2010)",Action|Adventure|Drama,3234
3235,"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,3235
3236,"Prophet, A (Un Prophète) (2009)",Crime|Drama,3236
3237,3 Idiots (2009),Comedy|Drama|Romance,3237
3238,Triangle (2009),Drama|Horror|Mystery|Thriller,3238
3239,I Love You Phillip Morris (2009),Comedy|Drama|Romance,3239
3240,Valentine's Day (2010),Comedy|Romance,3240
3241,Shutter Island (2010),Drama|Mystery|Thriller,3241
3242,"Girl Who Played with Fire, The (Flickan som lekte med elden) (2009)",Action|Crime|Drama|Mystery|Thriller,3242
3243,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy,3243
3244,"Ghost Writer, The (2010)",Drama|Mystery|Thriller,3244
3245,"Crazies, The (2010)",Action|Drama|Horror|Sci-Fi|Thriller,3245
3246,Alice in Wonderland (2010),Adventure|Fantasy|IMAX,3246
3247,Green Zone (2010),Action|Drama|Thriller|War,3247
3248,From Paris with Love (2010),Action|Crime,3248
3249,She's Out of My League (2010),Comedy,3249
3250,"Bounty Hunter, The (2010)",Action|Comedy|Romance,3250
3251,Repo Men (2010),Action|Sci-Fi|Thriller,3251
3252,Hot Tub Time Machine (2010),Comedy|Sci-Fi,3252
3253,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,3253
3254,Clash of the Titans (2010),Action|Adventure|Drama|Fantasy,3254
3255,Kick-Ass (2010),Action|Comedy,3255
3256,Date Night (2010),Action|Comedy|Romance,3256
3257,Dogtooth (Kynodontas) (2009),Drama,3257
3258,Exit Through the Gift Shop (2010),Comedy|Documentary,3258
3259,Iron Man 2 (2010),Action|Adventure|Sci-Fi|Thriller|IMAX,3259
3260,Four Lions (2010),Comedy|Drama,3260
3261,Robin Hood (2010),Action|Adventure|Drama|Romance|War,3261
3262,Blue Valentine (2010),Drama|Romance,3262
3263,Buried (2010),Mystery|Thriller,3263
3264,Prince of Persia: The Sands of Time (2010),Action|Adventure|Fantasy|Romance|IMAX,3264
3265,Get Him to the Greek (2010),Comedy,3265
3266,Letters to Juliet (2010),Drama|Romance,3266
3267,Exam (2009),Mystery|Thriller,3267
3268,"A-Team, The (2010)",Action|Comedy|Thriller,3268
3269,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,3269
3270,Winter's Bone (2010),Drama|Thriller,3270
3271,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,3271
3272,"Twilight Saga: Eclipse, The (2010)",Fantasy|Romance|Thriller|IMAX,3272
3273,"Last Airbender, The (2010)",Action|Adventure|Fantasy,3273
3274,Predators (2010),Action|Sci-Fi|Thriller,3274
3275,Despicable Me (2010),Animation|Children|Comedy|Crime,3275
3276,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,3276
3277,Grown Ups (2010),Comedy,3277
3278,"Sorcerer's Apprentice, The (2010)",Action|Adventure|Children|Comedy|Fantasy,3278
3279,Knight and Day (2010),Action|Comedy|Romance,3279
3280,"Karate Kid, The (2010)",Action|Children|Drama,3280
3281,"Kids Are All Right, The (2010)",Comedy|Drama,3281
3282,Salt (2010),Action|Thriller,3282
3283,Mr. Nobody (2009),Drama|Fantasy|Romance|Sci-Fi,3283
3284,Dinner for Schmucks (2010),Comedy,3284
3285,Ip Man 2 (2010),Action,3285
3286,"Other Guys, The (2010)",Action|Comedy,3286
3287,"Expendables, The (2010)",Action|Adventure|Thriller,3287
3288,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,3288
3289,"American, The (2010)",Drama|Thriller,3289
3290,Machete (2010),Action|Adventure|Comedy|Crime|Thriller,3290
3291,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,3291
3292,"Social Network, The (2010)",Drama,3292
3293,"Town, The (2010)",Crime|Drama|Thriller,3293
3294,Easy A (2010),Comedy|Romance,3294
3295,Legend of the Guardians: The Owls of Ga'Hoole (2010),Adventure|Animation|Fantasy|IMAX,3295
3296,It's Kind of a Funny Story (2010),Comedy|Drama,3296
3297,Let Me In (2010),Drama|Horror|Mystery,3297
3298,Devil (2010),Horror|Mystery|Thriller,3298
3299,Life as We Know It (2010),Comedy|Romance,3299
3300,Inside Job (2010),Documentary,3300
3301,Never Let Me Go (2010),Drama|Romance|Sci-Fi,3301
3302,Red (2010),Action|Comedy,3302
3303,Due Date (2010),Comedy,3303
3304,127 Hours (2010),Adventure|Drama|Thriller,3304
3305,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,3305
3306,Black Swan (2010),Drama|Thriller,3306
3307,Unstoppable (2010),Action|Drama|Thriller,3307
3308,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,3308
3309,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,3309
3310,"King's Speech, The (2010)",Drama,3310
3311,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,3311
3312,"Fighter, The (2010)",Drama,3312
3313,Love and Other Drugs (2010),Comedy|Drama|Romance,3313
3314,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,3314
3315,"Tourist, The (2010)",Drama|Thriller,3315
3316,True Grit (2010),Western,3316
3317,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,3317
3318,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,3318
3319,Little Fockers (2010),Comedy,3319
3320,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,3320
3321,Tucker & Dale vs Evil (2010),Comedy|Horror,3321
3322,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,3322
3323,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,3323
3324,Limitless (2011),Sci-Fi|Thriller,3324
3325,No Strings Attached (2011),Comedy|Romance,3325
3326,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,3326
3327,Unknown (2011),Drama|Mystery|Thriller,3327
3328,Paul (2011),Adventure|Comedy|Sci-Fi,3328
3329,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,3329
3330,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,3330
3331,"Mechanic, The (2011)",Action|Drama|Thriller,3331
3332,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,3332
3333,Battle: Los Angeles (2011),Action|Sci-Fi|War,3333
3334,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,3334
3335,Just Go with It (2011),Comedy|Romance,3335
3336,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,3336
3337,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,3337
3338,Senna (2010),Documentary,3338
3339,Insidious (2010),Fantasy|Horror|Thriller,3339
3340,Hanna (2011),Action|Adventure|Mystery|Thriller,3340
3341,Rio (2011),Adventure|Animation|Children|Comedy,3341
3342,Melancholia (2011),Drama|Sci-Fi,3342
3343,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,3343
3344,Louis C.K.: Hilarious (2010),Comedy,3344
3345,Louis C.K.: Chewed Up (2008),Comedy,3345
3346,Louis C.K.: Shameless (2007),Comedy,3346
3347,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,3347
3348,Incendies (2010),Drama|Mystery|War,3348
3349,Bridesmaids (2011),Comedy,3349
3350,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,3350
3351,Midnight in Paris (2011),Comedy|Fantasy|Romance,3351
3352,"Tree of Life, The (2011)",Drama,3352
3353,"Hangover Part II, The (2011)",Comedy,3353
3354,Attack the Block (2011),Action|Comedy|Sci-Fi,3354
3355,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,3355
3356,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,3356
3357,Submarine (2010),Comedy|Drama|Romance,3357
3358,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,3358
3359,Green Lantern (2011),Action|Adventure|Sci-Fi,3359
3360,Bad Teacher (2011),Comedy,3360
3361,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,3361
3362,Horrible Bosses (2011),Comedy|Crime,3362
3363,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,3363
3364,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,3364
3365,Drive (2011),Crime|Drama|Film-Noir|Thriller,3365
3366,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,3366
3367,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,3367
3368,"Guard, The (2011)",Comedy|Crime,3368
3369,Friends with Benefits (2011),Comedy|Romance,3369
3370,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,3370
3371,"Help, The (2011)",Drama,3371
3372,Another Earth (2011),Drama|Romance|Sci-Fi,3372
3373,"Skin I Live In, The (La piel que habito) (2011)",Drama,3373
3374,Contagion (2011),Sci-Fi|Thriller|IMAX,3374
3375,Moneyball (2011),Drama,3375
3376,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,3376
3377,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,3377
3378,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,3378
3379,Warrior (2011),Drama,3379
3380,"Ides of March, The (2011)",Drama,3380
3381,50/50 (2011),Comedy|Drama,3381
3382,The Artist (2011),Comedy|Drama|Romance,3382
3383,Take Shelter (2011),Drama,3383
3384,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,3384
3385,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,3385
3386,We Need to Talk About Kevin (2011),Drama|Thriller,3386
3387,In Time (2011),Crime|Sci-Fi|Thriller,3387
3388,Carnage (2011),Comedy|Drama,3388
3389,Margin Call (2011),Drama|Thriller,3389
3390,Johnny English Reborn (2011),Adventure|Comedy|Thriller,3390
3391,Shame (2011),Drama,3391
3392,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,3392
3393,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,3393
3394,Tower Heist (2011),Action|Comedy|Crime,3394
3395,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,3395
3396,Hugo (2011),Children|Drama|Mystery,3396
3397,"Descendants, The (2011)",Comedy|Drama,3397
3398,"Muppets, The (2011)",Children|Comedy|Musical,3398
3399,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,3399
3400,"Expendables 2, The (2012)",Action|Adventure,3400
3401,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,3401
3402,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,3402
3403,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,3403
